Index,cell_type_00,cell_type_01,cell_type,cell_type_02
8196_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8197_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8198_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8199_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
8200_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8201_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8202_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8203_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8204_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8205_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8206_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8207_ATAC,NK,NK_ATAC,NK,NK_ATAC
8208_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8209_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8210_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8211_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8212_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8213_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8214_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8215_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8216_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8217_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8218_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8219_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8220_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8221_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8222_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8223_ATAC,Plasma,Plasma_ATAC,B Cells,B Cells_ATAC
8224_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
8225_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8226_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8227_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8228_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8229_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8230_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8231_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
8232_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8233_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8234_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8235_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8236_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8237_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
8238_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8239_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8240_ATAC,NK,NK_ATAC,NK,NK_ATAC
8241_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8242_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8243_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8244_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
8245_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8246_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8247_ATAC,NK,NK_ATAC,NK,NK_ATAC
8248_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8249_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8250_ATAC,NK,NK_ATAC,NK,NK_ATAC
8251_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8252_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8253_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
8254_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8255_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8256_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8257_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8258_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8259_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8260_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8261_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8262_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8263_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8264_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8265_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8266_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8267_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8268_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8269_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
8270_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8271_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8272_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8273_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8274_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8275_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
8276_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8277_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8278_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8279_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8280_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8281_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8282_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8283_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
8284_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8285_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8286_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8287_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8288_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8289_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8290_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8291_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
8292_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8293_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8294_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8295_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8296_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8297_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8298_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8299_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8300_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8301_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8302_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8303_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8304_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8305_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8306_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8307_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8308_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8309_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8310_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8311_ATAC,NK,NK_ATAC,NK,NK_ATAC
8312_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8313_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8314_ATAC,NK,NK_ATAC,NK,NK_ATAC
8315_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8316_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8317_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8318_ATAC,NK,NK_ATAC,NK,NK_ATAC
8319_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8320_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8321_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8322_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8323_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8324_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8325_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8326_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8327_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8328_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8329_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8330_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8331_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8332_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8333_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8334_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8335_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8336_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8337_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8338_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8339_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8340_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8341_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8342_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8343_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8344_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8345_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8346_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8347_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8348_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8349_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8350_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8351_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8352_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8353_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
8354_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8355_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8356_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8357_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8358_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8359_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
8360_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8361_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8362_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8363_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8364_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8365_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8366_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8367_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8368_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8369_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
8370_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8371_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8372_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8373_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8374_ATAC,NK,NK_ATAC,NK,NK_ATAC
8375_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
8376_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8377_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8378_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8379_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8380_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8381_ATAC,NK,NK_ATAC,NK,NK_ATAC
8382_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8383_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8384_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8385_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8386_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8387_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8388_ATAC,NK,NK_ATAC,NK,NK_ATAC
8389_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8390_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8391_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8392_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8393_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8394_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8395_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8396_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8397_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
8398_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8399_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
8400_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8401_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
8402_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8403_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8404_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8405_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8406_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8407_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8408_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8409_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8410_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
8411_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
8412_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8413_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8414_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
8415_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8416_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8417_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8418_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
8419_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8420_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8421_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8422_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8423_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8424_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8425_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8426_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8427_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8428_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8429_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8430_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8431_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8432_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8433_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8434_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
8435_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
8436_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8437_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8438_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8439_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8440_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8441_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8442_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8443_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
8444_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8445_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8446_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8447_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
8448_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8449_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8450_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8451_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8452_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8453_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8454_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8455_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8456_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8457_ATAC,NK,NK_ATAC,NK,NK_ATAC
8458_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8459_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8460_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
8461_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8462_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8463_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8464_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8465_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8466_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8467_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8468_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
8469_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8470_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8471_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
8472_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8473_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
8474_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8475_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8476_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8477_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8478_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8479_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8480_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8481_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8482_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8483_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8484_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8485_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8486_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8487_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8488_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8489_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8490_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8491_ATAC,HSPC,HSPC_ATAC,HSPC,HSPC_ATAC
8492_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
8493_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
8494_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8495_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8496_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8497_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8498_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
8499_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8500_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
8501_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
8502_ATAC,NK,NK_ATAC,NK,NK_ATAC
8503_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8504_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8505_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8506_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8507_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8508_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8509_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8510_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8511_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8512_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8513_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
8514_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8515_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8516_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8517_ATAC,NK,NK_ATAC,NK,NK_ATAC
8518_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8519_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8520_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8521_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
8522_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8523_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
