Index,cell_type_00,cell_type_01,cell_type,cell_type_02
7846_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
7847_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7849_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7850_ATAC,NK,NK_ATAC,NK,NK_ATAC
7851_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7854_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7855_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7856_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
7857_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7858_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7860_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7861_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7863_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
7866_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7868_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
7869_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7870_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7872_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7873_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
7874_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7875_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7876_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
7877_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7878_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7879_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7880_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7882_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
7883_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7884_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
7886_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
7887_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7890_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7891_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
7892_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7895_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7896_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7897_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7898_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7899_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7901_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7903_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7905_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
7907_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
7908_ATAC,NK,NK_ATAC,NK,NK_ATAC
7909_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7910_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7912_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7914_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7915_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7918_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7919_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7921_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7922_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7924_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
7926_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
7927_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7929_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7930_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7931_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7933_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7934_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
7936_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7938_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7939_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7940_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
7941_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7942_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
7943_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7944_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
7946_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7948_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7949_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
7950_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7951_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
7952_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7953_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
7955_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7956_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7957_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
7959_ATAC,NK,NK_ATAC,NK,NK_ATAC
7961_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7962_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7963_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7964_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
7965_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7966_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7969_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7971_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
7973_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7974_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
7975_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7977_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7978_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
7979_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7980_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7981_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7982_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7983_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7985_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7987_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
7988_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7990_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
7992_ATAC,NK,NK_ATAC,NK,NK_ATAC
7993_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7994_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7995_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
7996_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7997_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7998_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
7999_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8000_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8001_ATAC,NK,NK_ATAC,NK,NK_ATAC
8002_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8003_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8005_ATAC,NK,NK_ATAC,NK,NK_ATAC
8006_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8007_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8008_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8012_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8015_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8016_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8017_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8019_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8020_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8021_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8022_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8023_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8024_ATAC,HSPC,HSPC_ATAC,HSPC,HSPC_ATAC
8025_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8026_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8027_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
8028_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8029_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8033_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8035_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
8036_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8038_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8040_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8041_ATAC,NK,NK_ATAC,NK,NK_ATAC
8042_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8043_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
8045_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
8046_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
8048_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8049_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8050_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8051_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8052_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8053_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8054_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8056_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8057_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
8058_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8059_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8060_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8062_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8063_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8064_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8065_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8068_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8070_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8071_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8073_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8074_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8075_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8076_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8078_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8079_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8081_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
8082_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8083_ATAC,NK,NK_ATAC,NK,NK_ATAC
8084_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8085_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8087_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8089_ATAC,HSPC,HSPC_ATAC,HSPC,HSPC_ATAC
8093_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8095_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8096_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8098_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8099_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
8101_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8103_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
8104_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8105_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8107_ATAC,NK,NK_ATAC,NK,NK_ATAC
8109_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8110_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8111_ATAC,NK,NK_ATAC,NK,NK_ATAC
8112_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8115_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8117_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8119_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8120_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8121_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8122_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8125_ATAC,MAIT,MAIT_ATAC,MAIT,MAIT_ATAC
8126_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8127_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8130_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
8131_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8133_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
8134_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8135_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8136_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8138_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
8139_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8143_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8144_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8145_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8146_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8149_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8150_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8151_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8153_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8154_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8155_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8156_ATAC,NK,NK_ATAC,NK,NK_ATAC
8157_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8159_ATAC,NK,NK_ATAC,NK,NK_ATAC
8161_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8163_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8164_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
8165_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8167_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
8168_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8169_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
8170_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8171_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8172_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8173_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8174_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8175_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8177_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8179_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8180_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8182_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
8183_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8184_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8186_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8187_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8188_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8190_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8192_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8194_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8196_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8198_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8199_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
8200_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8201_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8202_ATAC,pDC,pDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8203_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8207_ATAC,NK,NK_ATAC,NK,NK_ATAC
8208_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8209_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8214_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8215_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8216_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8217_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8218_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8219_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8220_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8221_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8222_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8223_ATAC,Plasma,Plasma_ATAC,B Cells,B Cells_ATAC
8224_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
8225_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8226_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8227_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8232_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8233_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8234_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8236_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8238_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8239_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8242_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8243_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8244_ATAC,CD8 TEM_2,CD8 TEM_2_ATAC,CD8,CD8_ATAC
8246_ATAC,cDC,cDC_ATAC,Dendritic Cells,Dendritic Cells_ATAC
8247_ATAC,NK,NK_ATAC,NK,NK_ATAC
8248_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8249_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8253_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
8254_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8255_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8256_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8257_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8258_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8262_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8263_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8265_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8267_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8268_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8269_ATAC,gdT,gdT_ATAC,CD8,CD8_ATAC
8270_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8271_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8272_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8273_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8275_ATAC,Treg,Treg_ATAC,CD4,CD4_ATAC
8277_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8278_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8279_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8280_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8283_ATAC,Memory B,Memory B_ATAC,B Cells,B Cells_ATAC
8284_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8285_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8287_ATAC,CD16 Mono,CD16 Mono_ATAC,Monocytes,Monocytes_ATAC
8288_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8289_ATAC,CD4 TEM,CD4 TEM_ATAC,CD4,CD4_ATAC
8290_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8291_ATAC,Naive B,Naive B_ATAC,B Cells,B Cells_ATAC
8292_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8294_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8296_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8300_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8303_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8305_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8308_ATAC,CD4 Naive,CD4 Naive_ATAC,CD4,CD4_ATAC
8311_ATAC,NK,NK_ATAC,NK,NK_ATAC
8312_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8313_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8314_ATAC,NK,NK_ATAC,NK,NK_ATAC
8315_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8316_ATAC,CD8 Naive,CD8 Naive_ATAC,CD8,CD8_ATAC
8317_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
8319_ATAC,CD8 TEM_1,CD8 TEM_1_ATAC,CD8,CD8_ATAC
8320_ATAC,Intermediate B,Intermediate B_ATAC,B Cells,B Cells_ATAC
8321_ATAC,CD14 Mono,CD14 Mono_ATAC,Monocytes,Monocytes_ATAC
8323_ATAC,CD4 TCM,CD4 TCM_ATAC,CD4,CD4_ATAC
